Episode, Reward, TD Error, Epsilon, Loss (Squared TD Error)
(290, 1.0, -10.0, 0.37370342492310876, 100.0)
(291, 2.0, -10.0, 0.37332972149818566, 100.0)
(292, -6.0, -10.0, 0.3729563917766875, 100.0)
(293, -11.0, -10.0, 0.3725834353849108, 100.0)
(294, -2.0, -10.0, 0.37221085194952586, 100.0)
(295, 0.0, -10.0, 0.3718386410975763, 100.0)
(296, 8.0, 0.5139033437473626, 0.37146680245647873, 0.2640966467147199)
(297, 6.0, -10.0, 0.37109533565402225, 100.0)
(298, -5.0, -10.0, 0.3707242403183682, 100.0)
(299, -3.0, 10.0, 0.37035351607804984, 100.0)
(300, 2.0, -10.0, 0.3699831625619718, 100.0)
(301, -3.0, 10.0, 0.3696131793994098, 100.0)
(302, 4.0, 10.0, 0.36924356622001037, 100.0)
(303, 1.0, 10.0, 0.36887432265379033, 100.0)
(304, 19.0, -10.0, 0.3685054483311365, 100.0)
(305, -16.0, -10.0, 0.3681369428828054, 100.0)
(306, 7.0, 10.0, 0.3677688059399226, 100.0)
(307, 6.0, -10.0, 0.3674010371339827, 100.0)
(308, 0.0, 1.4792757950587152, 0.3670336360968487, 2.188256877846594)
(309, -4.0, -5.28589740249744, 0.36666660246075183, 27.940711349729185)
(310, 1.0, -10.0, 0.36629993585829107, 100.0)
(311, 2.0, -10.0, 0.3659336359224328, 100.0)
(312, 9.0, 10.0, 0.36556770228651037, 100.0)
(313, 0.0, -10.0, 0.36520213458422385, 100.0)
(314, 4.0, -0.6632520579801202, 0.3648369324496396, 0.43990329241486475)
(315, 1.0, 10.0, 0.36447209551718995, 100.0)
(316, -5.0, -10.0, 0.36410762342167274, 100.0)
(317, 8.0, -10.0, 0.3637435157982511, 100.0)
(318, -13.0, 9.800150153161225, 0.36337977228245283, 96.04294302450597)
(319, -2.0, -10.0, 0.36301639251017037, 100.0)
(320, 7.0, 9.287418441256388, 0.3626533761176602, 86.25614130298925)
(321, 2.0, -10.0, 0.3622907227415425, 100.0)
(322, 7.0, -10.0, 0.361928432018801, 100.0)
(323, -2.0, -10.0, 0.36156650358678216, 100.0)
(324, 5.0, 6.5467365439199545, 0.3612049370831954, 42.85975937549699)
(325, -4.0, 2.229325965256761, 0.3608437321461122, 4.969894259367989)
(326, 7.0, 10.0, 0.3604828884139661, 100.0)
(327, -1.0, -10.0, 0.36012240552555214, 100.0)
(328, 1.0, -9.25538851426641, 0.35976228312002656, 85.66221655001459)
(329, -1.0, -8.286141858680669, 0.35940252083690655, 68.66014690217992)
(330, -2.0, 4.131655644086737, 0.35904311831606966, 17.07057836131379)
(331, 3.0, 10.0, 0.3586840751977536, 100.0)
(332, 2.0, 1.0430964059343255, 0.35832539112255585, 1.0880501120731072)
(333, 16.0, 2.6224676807562157, 0.3579670657314333, 6.877336736610885)
(334, 1.0, -4.625741239453049, 0.35760909866570184, 21.39748201437663)
(335, 10.0, 1.2598713263612993, 0.3572514895670361, 1.5872757589873794)
(336, -1.0, 10.0, 0.35689423807746906, 100.0)
(337, 17.0, 10.0, 0.3565373438393916, 100.0)
(338, 2.0, -10.0, 0.3561808064955522, 100.0)
(339, 0.0, -4.736793767580421, 0.35582462568905665, 22.43721519658872)
(340, 3.0, 10.0, 0.3554688010633676, 100.0)
(341, 4.0, 10.0, 0.35511333226230424, 100.0)
(342, 1.0, 10.0, 0.35475821893004195, 100.0)
(343, -2.0, 2.366522675650228, 0.3544034607111119, 5.600429574366714)
(344, 3.0, 5.417776249528005, 0.35404905725040076, 29.35229948994974)
(345, -4.0, 10.0, 0.35369500819315036, 100.0)
(346, -14.0, 10.0, 0.3533413131849572, 100.0)
(347, 2.0, 7.66501371883939, 0.3529879718717722, 58.75243530999605)
(348, 0.0, -7.318909510062786, 0.35263498389990044, 53.5664364164875)
(349, 13.0, -10.0, 0.3522823489160005, 100.0)
(350, -1.0, -3.7489036522743007, 0.35193006656708453, 14.05427859403559)
(351, 0.0, -10.0, 0.35157813650051745, 100.0)
(352, 0.0, -10.0, 0.35122655836401695, 100.0)
(353, 3.0, 10.0, 0.35087533180565295, 100.0)
(354, 4.0, 10.0, 0.3505244564738473, 100.0)
(355, 6.0, -5.8761152083045545, 0.35017393201737346, 34.528729941268075)
(356, 2.0, -10.0, 0.3498237580853561, 100.0)
(357, 3.0, 10.0, 0.34947393432727075, 100.0)
(358, 3.0, 10.0, 0.3491244603929435, 100.0)
(359, -1.0, 4.807862843985938, 0.34877533593255056, 23.115545126580553)
(360, 3.0, -10.0, 0.34842656059661803, 100.0)
(361, -2.0, 9.316696415701125, 0.3480781340360214, 86.80083210233819)
(362, 1.0, -10.0, 0.34773005590198536, 100.0)
(363, -2.0, -2.1223117193640135, 0.34738232584608336, 4.504207034149835)
(364, 1.0, 9.369396630156926, 0.3470349435202373, 87.78559321319595)
(365, 8.0, 7.991773937012746, 0.34668790857671705, 63.868450660316206)
(366, -3.0, -10.0, 0.3463412206681403, 100.0)
(367, -1.0, -10.0, 0.3459948794474722, 100.0)
(368, -3.0, 10.0, 0.34564888456802473, 100.0)
(369, 6.0, -10.0, 0.3453032356834567, 100.0)
(370, 8.0, -10.0, 0.3449579324477733, 100.0)
(371, 0.0, -0.370430086064669, 0.3446129745153255, 0.13721844866187807)
(372, -2.0, -7.039031938732415, 0.3442683615408102, 49.54797063449502)
(373, 14.0, 6.841039068693613, 0.34392409317926936, 46.79981553939238)
(374, -2.0, -10.0, 0.34358016908609007, 100.0)
(375, -6.0, -10.0, 0.343236588917004, 100.0)
(376, 1.0, -10.0, 0.342893352328087, 100.0)
(377, 3.0, -7.470809147978989, 0.3425504589757589, 55.81298932552655)
(378, 2.0, -10.0, 0.3422079085167832, 100.0)
(379, 3.0, 10.0, 0.3418657006082664, 100.0)
(380, 7.0, -1.5757110647374661, 0.3415238349076581, 2.482865359536079)
(381, -11.0, -10.0, 0.34118231107275043, 100.0)
(382, -9.0, -10.0, 0.34084112876167766, 100.0)
(383, 5.0, 10.0, 0.34050028763291595, 100.0)
(384, -8.0, -8.284547215488638, 0.340159787345283, 68.63372256566055)
(385, 0.0, -10.0, 0.3398196275579377, 100.0)
(386, -6.0, 1.1390765725660623, 0.3394798079303798, 1.297495438168848)
(387, -2.0, 10.0, 0.33914032812244943, 100.0)
(388, -10.0, 4.257456168073006, 0.338801187794327, 18.12593302306288)
(389, -2.0, 6.426839284760448, 0.33846238660653266, 41.30426319214019)
(390, -1.0, -10.0, 0.33812392421992615, 100.0)
(391, 10.0, -10.0, 0.3377858002957062, 100.0)
(392, 5.0, 10.0, 0.3374480144954105, 100.0)
(393, -1.0, -10.0, 0.3371105664809151, 100.0)
(394, 8.0, 7.73815197668476, 0.3367734559144342, 59.87899601427026)
(395, -3.0, -10.0, 0.33643668245851976, 100.0)
(396, 1.0, 10.0, 0.33610024577606123, 100.0)
(397, 6.0, -10.0, 0.33576414553028516, 100.0)
(398, -1.0, -3.076620132679624, 0.3354283813847549, 9.465591440809586)
(399, 2.0, 6.005305621702037, 0.33509295300337016, 36.06369561004609)
(400, -3.0, -10.0, 0.3347578600503668, 100.0)
(401, 0.0, 6.654147748122977, 0.3344231021903164, 44.27768225385009)
(402, 0.0, -10.0, 0.33408867908812606, 100.0)
(403, -16.0, 10.0, 0.33375459040903793, 100.0)
(404, 6.0, 2.6603442496616845, 0.3334208358186289, 7.077431526707991)
(405, 4.0, 8.56031142914073, 0.3330874149828103, 73.27893176387741)
(406, -1.0, 10.0, 0.33275432756782747, 100.0)
(407, 0.0, 10.0, 0.3324215732402596, 100.0)
(408, -3.0, 10.0, 0.33208915166701936, 100.0)
(409, 1.0, -10.0, 0.33175706251535236, 100.0)
(410, -3.0, -9.348366267713331, 0.331425305452837, 87.39195187532047)
(411, -3.0, -10.0, 0.33109388014738417, 100.0)
(412, -6.0, -10.0, 0.33076278626723676, 100.0)
(413, 0.0, -8.857261794170935, 0.3304320234809695, 78.45108649048012)
(414, 9.0, 10.0, 0.3301015914574885, 100.0)
(415, -3.0, 9.673759083957425, 0.32977148986603105, 93.58161481444878)
(416, 2.0, -10.0, 0.32944171837616504, 100.0)
(417, -7.0, -10.0, 0.32911227665778886, 100.0)
(418, 0.0, 3.3493662910621715, 0.3287831643811311, 11.218254551703566)
(419, 5.0, 9.235083266479606, 0.32845438121674997, 85.28676293881162)
(420, -15.0, 1.6966633491734378, 0.3281259268355332, 2.878666520428427)
(421, 1.0, -10.0, 0.3277978009086977, 100.0)
(422, 1.0, -10.0, 0.327470003107789, 100.0)
(423, -2.0, -10.0, 0.3271425331046812, 100.0)
(424, -1.0, -10.0, 0.32681539057157655, 100.0)
(425, 2.0, -10.0, 0.326488575181005, 100.0)
(426, 0.0, 10.0, 0.32616208660582396, 100.0)
(427, 8.0, 10.0, 0.32583592451921817, 100.0)
(428, 4.0, -0.5617278145971278, 0.32551008859469893, 0.31553813769206523)
(429, -2.0, 10.0, 0.3251845785061042, 100.0)
(430, 1.0, 1.116392739568399, 0.3248593939275981, 1.2463327489610352)
(431, 5.0, -10.0, 0.3245345345336705, 100.0)
(432, 8.0, -10.0, 0.3242099999991368, 100.0)
(433, 1.0, 10.0, 0.32388578999913764, 100.0)
(434, -7.0, -10.0, 0.3235619042091385, 100.0)
(435, 0.0, 10.0, 0.32323834230492937, 100.0)
(436, 4.0, 10.0, 0.32291510396262446, 100.0)
(437, -5.0, 10.0, 0.3225921888586618, 100.0)
