Episode, Reward, TD Error, Epsilon, Loss (Squared TD Error)
(440, -3.0, 10.0, 0.3216253797460602, 100.0)
(441, -2.0, 10.0, 0.32130375436631414, 100.0)
(442, 2.0, 10.0, 0.3209824506119478, 100.0)
(443, 2.0, 10.0, 0.32066146816133584, 100.0)
(444, 3.0, 10.0, 0.3203408066931745, 100.0)
(445, -14.0, 10.0, 0.3200204658864813, 100.0)
(446, 2.0, 10.0, 0.31970044542059484, 100.0)
(447, 15.0, 10.0, 0.31938074497517427, 100.0)
(448, -1.0, 10.0, 0.3190613642301991, 100.0)
(449, -8.0, 10.0, 0.3187423028659689, 100.0)
(450, -3.0, 10.0, 0.3184235605631029, 100.0)
(451, 3.0, 10.0, 0.3181051370025398, 100.0)
(452, 3.0, 10.0, 0.31778703186553725, 100.0)
(453, -3.0, 10.0, 0.3174692448336717, 100.0)
(454, -2.0, 10.0, 0.31715177558883806, 100.0)
(455, 2.0, 10.0, 0.3168346238132492, 100.0)
(456, 0.0, 10.0, 0.31651778918943596, 100.0)
(457, -10.0, 10.0, 0.3162012714002465, 100.0)
(458, 0.0, 10.0, 0.31588507012884626, 100.0)
(459, -5.0, 10.0, 0.3155691850587174, 100.0)
(460, -3.0, 10.0, 0.3152536158736587, 100.0)
(461, 0.0, 10.0, 0.31493836225778504, 100.0)
(462, -3.0, 10.0, 0.3146234238955273, 100.0)
(463, 0.0, 10.0, 0.31430880047163173, 100.0)
(464, 2.0, 10.0, 0.3139944916711601, 100.0)
(465, -1.0, 10.0, 0.3136804971794889, 100.0)
(466, -4.0, 10.0, 0.3133668166823094, 100.0)
(467, -5.0, 10.0, 0.3130534498656271, 100.0)
(468, 11.0, 10.0, 0.31274039641576146, 100.0)
(469, -8.0, 10.0, 0.3124276560193457, 100.0)
(470, 2.0, 10.0, 0.31211522836332634, 100.0)
(471, 1.0, 10.0, 0.311803113134963, 100.0)
(472, 1.0, 10.0, 0.31149131002182806, 100.0)
(473, -4.0, 10.0, 0.3111798187118062, 100.0)
(474, 0.0, 10.0, 0.3108686388930944, 100.0)
(475, -16.0, 10.0, 0.31055777025420134, 100.0)
(476, -5.0, 10.0, 0.31024721248394715, 100.0)
