Episode, Reward, TD Error, Epsilon, Loss (Squared TD Error)
(361, -14.0, -10.0, 0.3480781340360214, 100.0)
(362, -17.0, 10.0, 0.34773005590198536, 100.0)
(363, -23.0, 10.0, 0.34738232584608336, 100.0)
(364, -7.0, 10.0, 0.3470349435202373, 100.0)
(365, -4.0, -10.0, 0.34668790857671705, 100.0)
(366, -11.0, -10.0, 0.3463412206681403, 100.0)
(367, -2.0, -10.0, 0.3459948794474722, 100.0)
(368, -3.0, -10.0, 0.34564888456802473, 100.0)
(369, -11.0, -10.0, 0.3453032356834567, 100.0)
(370, -29.0, -10.0, 0.3449579324477733, 100.0)
(371, -19.0, -10.0, 0.3446129745153255, 100.0)
(372, -8.0, -10.0, 0.3442683615408102, 100.0)
(373, -23.0, -10.0, 0.34392409317926936, 100.0)
(374, 1.0, -10.0, 0.34358016908609007, 100.0)
(375, -28.0, -10.0, 0.343236588917004, 100.0)
(376, -35.0, 10.0, 0.342893352328087, 100.0)
(377, -1.0, 10.0, 0.3425504589757589, 100.0)
(378, -17.0, 10.0, 0.3422079085167832, 100.0)
(379, -12.0, -10.0, 0.3418657006082664, 100.0)
(380, -40.0, -10.0, 0.3415238349076581, 100.0)
(381, -14.0, -10.0, 0.34118231107275043, 100.0)
(382, -33.0, -10.0, 0.34084112876167766, 100.0)
(383, -21.0, 10.0, 0.34050028763291595, 100.0)
(384, -30.0, -10.0, 0.340159787345283, 100.0)
(385, -19.0, 10.0, 0.3398196275579377, 100.0)
(386, 1.0, -10.0, 0.3394798079303798, 100.0)
(387, -24.0, 10.0, 0.33914032812244943, 100.0)
(388, -6.0, -10.0, 0.338801187794327, 100.0)
(389, -17.0, -10.0, 0.33846238660653266, 100.0)
(390, -11.0, -10.0, 0.33812392421992615, 100.0)
(391, -16.0, -10.0, 0.3377858002957062, 100.0)
(392, -14.0, 10.0, 0.3374480144954105, 100.0)
(393, -34.0, -10.0, 0.3371105664809151, 100.0)
(394, -18.0, -10.0, 0.3367734559144342, 100.0)
(395, -23.0, -10.0, 0.33643668245851976, 100.0)
(396, -14.0, 10.0, 0.33610024577606123, 100.0)
(397, -12.0, -10.0, 0.33576414553028516, 100.0)
(398, -21.0, -10.0, 0.3354283813847549, 100.0)
(399, -8.0, -10.0, 0.33509295300337016, 100.0)
(400, -3.0, -10.0, 0.3347578600503668, 100.0)
(401, -18.0, -10.0, 0.3344231021903164, 100.0)
(402, -2.0, -10.0, 0.33408867908812606, 100.0)
(403, -21.0, -10.0, 0.33375459040903793, 100.0)
(404, -20.0, -10.0, 0.3334208358186289, 100.0)
(405, -24.0, 10.0, 0.3330874149828103, 100.0)
(406, -11.0, 10.0, 0.33275432756782747, 100.0)
(407, -6.0, 10.0, 0.3324215732402596, 100.0)
(408, -15.0, -10.0, 0.33208915166701936, 100.0)
(409, -33.0, -10.0, 0.33175706251535236, 100.0)
(410, -13.0, 10.0, 0.331425305452837, 100.0)
(411, -4.0, -10.0, 0.33109388014738417, 100.0)
(412, -1.0, 10.0, 0.33076278626723676, 100.0)
(413, -45.0, -10.0, 0.3304320234809695, 100.0)
(414, 1.0, 10.0, 0.3301015914574885, 100.0)
(415, -7.0, -10.0, 0.32977148986603105, 100.0)
(416, -17.0, 10.0, 0.32944171837616504, 100.0)
(417, -32.0, -10.0, 0.32911227665778886, 100.0)
(418, -32.0, 10.0, 0.3287831643811311, 100.0)
